pm25,pm10,aqi,temperature,humidity,wind_speed,rainfall,pressure
79.2760981688171,161.58561852554772,66.00116732495285,16.415303417373707,85.93460119571752,5.496619167297409,17.618882398267615,991.2884604521887
224.13153505915713,185.9894407844615,66.22520952775422,31.46751633843106,77.74869845524358,4.082281692557276,13.948799515874509,987.7781069761056
41.0762720552342,190.25846560832278,156.5101698023871,43.64709856917922,36.24122035043212,2.7245182560525896,12.100804460412798,1019.8076984360443
53.77533518614025,53.84877963354937,138.56539581044694,27.572189626240856,71.38984513564364,3.8455406273849038,14.79680731797512,994.7253715158419
227.86348799272753,55.35766655270163,62.95129160126525,31.313651757287104,37.78382050548869,3.265593706762825,15.088036974733164,1010.9114552530754
32.14917440271304,22.440696123118155,150.72528700807916,39.00288459076176,29.801240095493696,3.9439236473648167,15.838212573666938,1002.263699327568
118.71358861879101,56.81902536860251,139.57280245964216,32.37816922300254,34.25204016751704,7.695168035177953,2.516814720607903,997.6412083105997
208.2449309039038,200.30545563999598,96.12798181606374,28.100445112415088,45.41714079142251,7.3590110515927485,13.29800201901974,998.1209743377166
62.38294504534878,279.51911360083153,64.87509830256796,36.30041753942127,31.954990757145545,3.1088765261125504,19.319479958477302,997.1783327980331
19.360952958747816,55.01342068679318,227.85407087632444,5.221071350045943,52.64532318043551,1.6762420698821223,11.229656879135616,986.8019952546174
28.11056489066141,255.69007835206605,248.19957551724195,32.139910418341444,50.22746766528756,4.677687327193388,6.388993000437577,1027.0892098278641
31.47057633067422,143.43339307263784,112.48054442288395,27.929115695002544,28.06946224820539,3.7163351970464498,11.436994961783036,1017.8527077718268
221.56261108880437,236.62299914152166,163.31214631055508,30.487122715883906,26.60632689393625,9.162791788295047,7.058906484697818,985.2793360961417
23.13333594524602,89.39865239536708,98.34847867352983,8.980312249230792,59.67645339004107,1.40876873648626,5.571569189879433,987.7418966732806
248.88943118929666,212.37720712141277,156.5787046534036,7.907712632106985,46.735112628696356,2.970736967162564,15.711682549689346,1008.1617187488346
19.92121404726003,119.32322519080184,189.31885074392184,19.295136694560092,57.09408650775553,1.8384601030830383,10.332007016319677,1029.4391809238987
116.31429271379731,85.15293766781744,111.30142611046215,37.565999632490346,42.878618819967194,0.16401732257955715,2.5728169734657524,993.8475233928237
151.38796152079638,23.987124630013064,168.86612809057115,36.76853492244099,25.163430759038555,6.931866520287873,16.000430443382093,989.7156766771504
139.62536204374615,40.59014138918345,117.26224906087495,6.337995853567278,60.40597774700422,5.001452063827717,0.6133335360418402,1026.4851923258343
237.69962505909137,118.0712944547245,134.732819389045,26.52072392276263,64.80662685958869,3.4716375498134875,4.2698136096024815,1005.9487114424231
183.05870706429403,256.4378794445413,239.84425874864803,5.3201449876786855,65.22763219599447,5.2329288020961435,0.9886251500943777,996.1362811204283
211.55622561980084,87.77436294177527,180.99478194261582,22.611191753488686,42.10128541793199,0.9112201769403527,7.112212090079282,1007.4887535706345
176.21960309468614,272.29853131938455,65.64699832751131,19.062978575439708,27.12673272426116,2.4420400435945764,15.761446097529575,988.9153279132994
92.59858507760994,159.14926843915688,178.12352122769653,28.648878149227247,60.289492485135014,2.976545210052659,9.185124616951194,1016.7557510517973
179.6917233317358,276.3835413075757,159.03313042824794,6.555188703701562,56.957356258906024,4.945708528157271,18.580296420963986,1014.7800750868107
230.20708123492167,225.5364092686908,108.83879674911283,8.113427649724244,54.89908044284811,7.14650981794075,0.03691102813998093,1007.1558059386083
188.07875991927185,245.24513200955587,169.12249272444512,28.701908544237362,64.04036489240258,1.7184362740719872,1.109525462849028,1011.2535017878529
129.61076634485326,116.32317351842805,80.99777707478407,43.36749967031225,27.816636095695323,9.099922056435371,11.59610237514675,1001.4096214344839
117.20538776145116,112.61612886914082,181.7356091385708,25.097982575314983,69.50721577189606,2.3787483319125813,1.425688658544837,1005.3529476114309
235.4909074131139,94.10175242640382,59.41379106283185,34.4831686644268,55.04865142193069,2.494159311343205,12.368730309083759,1012.5488001368971
143.3218603277972,262.5690592707075,109.55958798839606,24.58948191542998,83.91543273794488,5.485360544704277,9.397042026380833,991.9645277016582
235.2371165374286,175.59611081757475,202.16078881034397,32.452880080420414,84.89131689687468,8.659424102190494,9.86938732357868,985.628747126175
17.376091448501185,233.52987004305746,56.3401337910882,7.8333214736019,49.12798732958934,1.2253674309423968,7.744175107053755,984.6667352561664
53.13972325408642,78.21589203720038,124.38029737863059,39.62298176852101,67.33398198256103,2.181633713731589,3.83757295383947,1022.5846949590492
223.0029903605132,255.91126023941604,118.17634263681734,23.23578987020078,34.39732363777636,5.503189267994822,12.893731786291621,1000.3760792038341
25.52282472823662,212.20115927849943,158.60244759386944,25.161607069064726,48.463604474491135,1.43315060076609,11.540056356936931,1002.9282040775561
170.30819651577156,147.88082952291217,107.9640810564207,34.43279848102808,75.42776899290122,1.8408350417891206,8.934338620133662,997.4159016348659
135.71304983343305,109.54593832319634,113.6288687262903,5.792165872136712,48.00462633435035,5.377987206755858,4.355072306438574,1010.2526524344219
149.22996225731373,212.78139161092554,87.84196258953594,39.51019904278861,82.9391232770238,1.200443766107494,5.953655257302978,1007.5348681867195
12.878435980717677,232.59357750754998,145.3478413451482,19.73989074245314,71.81518824876215,2.932319588400011,11.642028775506033,988.0492431674317
48.67132901494038,193.74834091500688,245.66368973300538,6.613140721609243,50.4871870200666,3.278736111012559,16.321937067533923,1003.7976116385111
97.69888735890694,94.03326186043323,109.5713419872514,34.01592455353218,49.10561116519658,2.2679087832763845,15.903385151964557,1006.2822228390067
25.385711561943758,208.96456707792154,132.01086151235182,12.258695883357596,74.30367069449318,6.263715317416876,8.841840046359435,1019.3760229849503
76.70897173676285,248.71750173565587,241.77943771470933,13.501449456805776,47.73015805736756,7.224533065917392,0.215467836014005,1003.9930680262311
82.65861253382535,57.781215696948166,65.38567053109125,22.512832670699087,73.94696412988955,8.155304187402502,13.378661194130494,981.2853965711081
159.05185746831106,277.48575862969017,206.11609930189815,20.781357460551458,59.58054202092184,4.229709591318279,7.05357263027417,1028.7669236828324
197.16823145272573,107.15987103877806,110.04373618336034,17.204734338756307,84.74554749819298,2.9464731299811886,13.445980254064605,1027.3814139039644
34.330798671220435,194.1160733551542,150.57261905361563,41.963212644661944,84.413254033269,2.176105531060454,13.784138536935352,992.1235199656668
98.6294649947927,177.736384787188,107.20921789248544,23.130795091794806,32.54812504118381,8.907058495946336,13.29768456529203,998.1555665036946
186.55415571058072,38.181470833834915,122.30146932391163,12.842662834596329,87.78406465287752,5.590989365035223,9.478494587667647,1000.8746483935989
201.12437372559376,156.03359287832427,115.94581512076599,41.726214502789844,26.26283187125495,3.53619178091623,3.0902127657161738,983.7590411458527
197.52850368050923,278.6596431864448,231.15391158760823,40.61086002852183,30.71428044562056,7.754249556567712,17.897126368883537,1007.6424314738115
95.20693987550777,162.66629760557478,80.15249884972182,11.927102092599364,48.903163350969486,5.4252041628868355,3.49374011306653,1028.0249432332553
102.65994333397485,44.216676536128844,222.6795791057291,19.311344030711922,26.12234729971544,7.108025927964094,10.02359809391864,984.2304447224793
94.5702008601718,90.845008404578,128.6476643287511,42.72994229828179,26.99116097766829,3.6659454808668803,12.256832439764548,982.3251376668463
205.32898354685608,121.48234651916049,71.70410036094677,12.92334764342809,26.028626961555894,1.171952449579473,0.6491522555005913,993.4273859169731
31.219952054752447,206.87207869558154,135.7743921004856,41.70479691045526,24.096584088974403,4.498181020116537,10.452896199664467,1001.1989224493348
163.8259240463358,149.116533108119,237.46604939106072,21.383500371832387,70.63744914481939,6.491777079654555,18.856749020077814,1024.2351774898787
191.61187512664617,239.0149762255649,175.47059411593455,30.460242955046553,38.15166003156709,1.4661646399244987,3.6106888004692905,985.4478782039971
150.30490709819742,167.44206042515307,157.4653851698051,14.7644691560612,48.80618339092449,6.123985846747873,6.81608575855657,1007.6754678594897
89.68099076040848,252.4723295499156,217.28548579223633,38.878954652074015,65.47614174367601,3.822738532182559,12.35929798169525,1005.7900458453227
114.18748393953906,153.83136870842418,124.65851103832684,23.368767262456092,41.71206306462993,8.990147867101197,4.993665755949078,1013.2177090624905
154.64416916564377,275.7434920200217,99.24462641194538,24.63150997077974,38.47345767127432,2.223446913019994,17.92055761866405,1021.7346286484383
147.98538802460385,38.523314287809185,97.64175694279268,20.437753903163177,64.82180707243214,1.4393528260996435,8.48112512222661,1015.194888953165
179.26811086393423,85.50489191034356,187.9529643498959,12.354091825110842,72.43143746649375,7.159393280882776,16.856574706969226,995.9084719370783
24.74219747971113,86.43124544963293,127.90838588484905,30.644310637529983,26.35439202982269,4.942658323116391,2.6564753018898446,992.4858131693034
181.62895154345568,153.5874886121643,197.41850946469248,36.27297295552055,22.250228283115778,3.881693153708926,16.20291133387306,987.9103660407728
33.57487121838855,181.28927700583196,231.64481297243057,38.532285214156616,64.83471368421348,1.2548391750774646,1.7204956434538876,1015.7987409725733
131.89226733112724,274.44849267159316,219.3511599416864,37.05701082120672,46.059654184196276,4.401833642022752,7.76759170300952,1023.7453307266077
62.586777090030914,173.49423927219968,88.74340090654877,12.528174299589354,49.95523796077998,7.187523398824734,9.119831677177226,993.3242907652904
193.0115216873674,179.98856928894165,206.40483582870974,36.18689103182303,21.861511879059577,2.8269206850221886,16.807047236180146,996.2656990356506
142.31014569139404,159.0724655163548,150.51131391765156,31.428159797004813,36.75450308194662,6.629211246658872,11.744045017672693,1011.830318565921
138.9156284333765,193.19457443652377,159.9575419851323,20.13316976401922,50.712644610979524,5.581097288202022,4.90439199083756,1018.9773092404915
21.513642985215355,137.49578694405383,105.01262539209168,41.73168150907357,78.22210048100371,1.1526272940269533,16.927627750605666,997.5938814689474
102.71027800339336,231.19076777711896,143.24172530678752,15.192385932668033,79.19887033272433,0.15950832292452866,18.459902097424614,986.0825786361861
110.38968309725777,207.8199411795489,144.5492362900003,33.759065839800385,49.06322866622943,9.556006230907906,1.2687662538441202,993.1213229514684
81.33732859141297,252.58410544851233,144.63878374464932,6.284579850538772,21.514984498302784,9.054273368827857,15.060636829559215,1021.8260380718463
65.78129901321756,117.32552083982068,220.3522992427908,32.78581956592348,39.6725010664776,4.91894431472087,5.383031061344439,994.932966092434
185.48592280827393,250.78874982330518,154.74870289353163,25.152489160284773,47.44721682587007,5.405583781736608,1.6432565821366718,1022.4427386825241
